id,volume,domain,type,priority,requirement,rationale,verification,acceptance
REQ-00246,V10,AI,Performance,N2,Le domaine Optimisation des préfixes doit supporter l’import/export asynchrone lorsque le volume dépasse les seuils configurés.,Les opérations longues ne doivent pas bloquer les APIs interactives.,"Test import/export, test file de messages et test reprise.","Le job est découpé en lots, relançable, journalisé et consultable par API."
REQ-00247,V10,AI,Automatisation,N2,"Le périmètre Prévision de saturation du volume IA & Automatisation doit être implémenté par une capacité documentée, exposée par API lorsque pertinent, sécurisée par RBAC et testée.",Le domaine Prévision de saturation fait partie du périmètre entreprise attendu pour OpenInfra.,"Revue documentaire, test API/UI, test d’intégration et matrice de conformité.","Le dossier contient les règles de gestion Prévision de saturation, les critères d’acceptation et au moins un cas d’usage nominal et un cas d’erreur."
REQ-00248,V10,AI,Audit,N2,"Le domaine Prévision de saturation doit produire des événements d’audit structurés, corrélables et exploitables par l’observabilité.",L’exploitation entreprise exige traçabilité et diagnostic fiable.,Test audit et test de corrélation trace/log/event.,"Chaque opération critique génère un événement avec acteur, tenant, ressource, action, résultat et corrélation."
REQ-00249,V10,AI,Performance,N2,Le domaine Prévision de saturation doit supporter l’import/export asynchrone lorsque le volume dépasse les seuils configurés.,Les opérations longues ne doivent pas bloquer les APIs interactives.,"Test import/export, test file de messages et test reprise.","Le job est découpé en lots, relançable, journalisé et consultable par API."
REQ-00250,V10,AI,Automatisation,N2,"Le périmètre Recherche en langage naturel du volume IA & Automatisation doit être implémenté par une capacité documentée, exposée par API lorsque pertinent, sécurisée par RBAC et testée.",Le domaine Recherche en langage naturel fait partie du périmètre entreprise attendu pour OpenInfra.,"Revue documentaire, test API/UI, test d’intégration et matrice de conformité.","Le dossier contient les règles de gestion Recherche en langage naturel, les critères d’acceptation et au moins un cas d’usage nominal et un cas d’erreur."
REQ-00251,V10,AI,Audit,N2,"Le domaine Recherche en langage naturel doit produire des événements d’audit structurés, corrélables et exploitables par l’observabilité.",L’exploitation entreprise exige traçabilité et diagnostic fiable.,Test audit et test de corrélation trace/log/event.,"Chaque opération critique génère un événement avec acteur, tenant, ressource, action, résultat et corrélation."
REQ-00252,V10,AI,Performance,N2,Le domaine Recherche en langage naturel doit supporter l’import/export asynchrone lorsque le volume dépasse les seuils configurés.,Les opérations longues ne doivent pas bloquer les APIs interactives.,"Test import/export, test file de messages et test reprise.","Le job est découpé en lots, relançable, journalisé et consultable par API."
REQ-00253,V10,AI,Automatisation,N2,"Le périmètre Assistant RAG sur le référentiel du volume IA & Automatisation doit être implémenté par une capacité documentée, exposée par API lorsque pertinent, sécurisée par RBAC et testée.",Le domaine Assistant RAG sur le référentiel fait partie du périmètre entreprise attendu pour OpenInfra.,"Revue documentaire, test API/UI, test d’intégration et matrice de conformité.","Le dossier contient les règles de gestion Assistant RAG sur le référentiel, les critères d’acceptation et au moins un cas d’usage nominal et un cas d’erreur."
REQ-00254,V10,AI,Audit,N2,"Le domaine Assistant RAG sur le référentiel doit produire des événements d’audit structurés, corrélables et exploitables par l’observabilité.",L’exploitation entreprise exige traçabilité et diagnostic fiable.,Test audit et test de corrélation trace/log/event.,"Chaque opération critique génère un événement avec acteur, tenant, ressource, action, résultat et corrélation."
REQ-00255,V10,AI,Performance,N2,Le domaine Assistant RAG sur le référentiel doit supporter l’import/export asynchrone lorsque le volume dépasse les seuils configurés.,Les opérations longues ne doivent pas bloquer les APIs interactives.,"Test import/export, test file de messages et test reprise.","Le job est découpé en lots, relançable, journalisé et consultable par API."
REQ-00256,V11,OPS,Exploitation,N1,"Le périmètre Déploiement du volume Administration doit être implémenté par une capacité documentée, exposée par API lorsque pertinent, sécurisée par RBAC et testée.",Le domaine Déploiement fait partie du périmètre entreprise attendu pour OpenInfra.,"Revue documentaire, test API/UI, test d’intégration et matrice de conformité.","Le dossier contient les règles de gestion Déploiement, les critères d’acceptation et au moins un cas d’usage nominal et un cas d’erreur."
REQ-00257,V11,OPS,Audit,N2,"Le domaine Déploiement doit produire des événements d’audit structurés, corrélables et exploitables par l’observabilité.",L’exploitation entreprise exige traçabilité et diagnostic fiable.,Test audit et test de corrélation trace/log/event.,"Chaque opération critique génère un événement avec acteur, tenant, ressource, action, résultat et corrélation."
REQ-00258,V11,OPS,Performance,N2,Le domaine Déploiement doit supporter l’import/export asynchrone lorsque le volume dépasse les seuils configurés.,Les opérations longues ne doivent pas bloquer les APIs interactives.,"Test import/export, test file de messages et test reprise.","Le job est découpé en lots, relançable, journalisé et consultable par API."
REQ-00259,V11,OPS,Exploitation,N1,"Le périmètre Kubernetes du volume Administration doit être implémenté par une capacité documentée, exposée par API lorsque pertinent, sécurisée par RBAC et testée.",Le domaine Kubernetes fait partie du périmètre entreprise attendu pour OpenInfra.,"Revue documentaire, test API/UI, test d’intégration et matrice de conformité.","Le dossier contient les règles de gestion Kubernetes, les critères d’acceptation et au moins un cas d’usage nominal et un cas d’erreur."
REQ-00260,V11,OPS,Audit,N2,"Le domaine Kubernetes doit produire des événements d’audit structurés, corrélables et exploitables par l’observabilité.",L’exploitation entreprise exige traçabilité et diagnostic fiable.,Test audit et test de corrélation trace/log/event.,"Chaque opération critique génère un événement avec acteur, tenant, ressource, action, résultat et corrélation."
REQ-00261,V11,OPS,Performance,N2,Le domaine Kubernetes doit supporter l’import/export asynchrone lorsque le volume dépasse les seuils configurés.,Les opérations longues ne doivent pas bloquer les APIs interactives.,"Test import/export, test file de messages et test reprise.","Le job est découpé en lots, relançable, journalisé et consultable par API."
REQ-00262,V11,OPS,Exploitation,N1,"Le périmètre Docker du volume Administration doit être implémenté par une capacité documentée, exposée par API lorsque pertinent, sécurisée par RBAC et testée.",Le domaine Docker fait partie du périmètre entreprise attendu pour OpenInfra.,"Revue documentaire, test API/UI, test d’intégration et matrice de conformité.","Le dossier contient les règles de gestion Docker, les critères d’acceptation et au moins un cas d’usage nominal et un cas d’erreur."
REQ-00263,V11,OPS,Audit,N2,"Le domaine Docker doit produire des événements d’audit structurés, corrélables et exploitables par l’observabilité.",L’exploitation entreprise exige traçabilité et diagnostic fiable.,Test audit et test de corrélation trace/log/event.,"Chaque opération critique génère un événement avec acteur, tenant, ressource, action, résultat et corrélation."
REQ-00264,V11,OPS,Performance,N2,Le domaine Docker doit supporter l’import/export asynchrone lorsque le volume dépasse les seuils configurés.,Les opérations longues ne doivent pas bloquer les APIs interactives.,"Test import/export, test file de messages et test reprise.","Le job est découpé en lots, relançable, journalisé et consultable par API."
REQ-00265,V11,OPS,Exploitation,N1,"Le périmètre Sauvegarde du volume Administration doit être implémenté par une capacité documentée, exposée par API lorsque pertinent, sécurisée par RBAC et testée.",Le domaine Sauvegarde fait partie du périmètre entreprise attendu pour OpenInfra.,"Revue documentaire, test API/UI, test d’intégration et matrice de conformité.","Le dossier contient les règles de gestion Sauvegarde, les critères d’acceptation et au moins un cas d’usage nominal et un cas d’erreur."
REQ-00266,V11,OPS,Audit,N2,"Le domaine Sauvegarde doit produire des événements d’audit structurés, corrélables et exploitables par l’observabilité.",L’exploitation entreprise exige traçabilité et diagnostic fiable.,Test audit et test de corrélation trace/log/event.,"Chaque opération critique génère un événement avec acteur, tenant, ressource, action, résultat et corrélation."
